docker logs keycloak
Updating the configuration and installing your custom providers, if any. Please wait.
2025-09-04 04:58:35,766 DEBUG [io.quarkus.bootstrap.classloading.QuarkusClassLoader] (main) Adding parent first element io.quarkus.bootstrap.classloading.PathTreeClassPathElement[io.quarkus:quarkus-vertx-latebound-mdc-provider / runtime=true resources=null] to QuarkusClassLoader Augmentation Class Loader: PROD

2025-09-04 04:58:35,766 DEBUG [io.quarkus.bootstrap.classloading.QuarkusClassLoader] (main) Adding elements io.quarkus.bootstrap.classloading.PathTreeClassPathElement[io.quarkus:quarkus-vertx-latebound-mdc-provider / runtime=true resources=null] to QuarkusClassLoader Augmentation Class Loader: PROD

2025-09-04 04:58:35,767 DEBUG [io.quarkus.bootstrap.classloading.QuarkusClassLoader] (main) Adding elements io.quarkus.bootstrap.classloading.PathTreeClassPathElement[io.smallrye.reactive:smallrye-mutiny-vertx-core / runtime=true resources=null] to QuarkusClassLoader Augmentation Class Loader: PROD

2025-09-04 04:58:35,767 DEBUG [io.quarkus.bootstrap.classloading.QuarkusClassLoader] (main) Adding elements io.quarkus.bootstrap.classloading.PathTreeClassPathElement[io.smallrye.reactive:smallrye-mutiny-vertx-runtime / runtime=true resources=null] to QuarkusClassLoader Augmentation Class Loader: PROD

2025-09-04 04:58:35,767 DEBUG [io.quarkus.bootstrap.classloading.QuarkusClassLoader] (main) Adding elements io.quarkus.bootstrap.classloading.PathTreeClassPathElement[io.smallrye.reactive:vertx-mutiny-generator / runtime=true resources=null] to QuarkusClassLoader Augmentation Class Loader: PROD

2025-09-04 04:58:35,768 DEBUG [io.quarkus.bootstrap.classloading.QuarkusClassLoader] (main) Adding elements io.quarkus.bootstrap.classloading.PathTreeClassPathElement[io.vertx:vertx-codegen / runtime=true resources=null] to QuarkusClassLoader Augmentation Class Loader: PROD

2025-09-04 04:58:35,770 DEBUG [io.quarkus.bootstrap.classloading.QuarkusClassLoader] (main) Adding elements io.quarkus.bootstrap.classloading.PathTreeClassPathElement[io.smallrye:smallrye-fault-tolerance-vertx / runtime=true resources=null] to QuarkusClassLoader Augmentation Class Loader: PROD

2025-09-04 04:58:35,771 DEBUG [io.quarkus.bootstrap.classloading.QuarkusClassLoader] (main) Adding elements io.quarkus.bootstrap.classloading.PathTreeClassPathElement[io.quarkus:quarkus-reactive-routes / runtime=true resources=null] to QuarkusClassLoader Augmentation Class Loader: PROD

2025-09-04 04:58:35,771 DEBUG [io.quarkus.bootstrap.classloading.QuarkusClassLoader] (main) Adding elements io.quarkus.bootstrap.classloading.PathTreeClassPathElement[io.quarkus:quarkus-jackson / runtime=true resources=null] to QuarkusClassLoader Augmentation Class Loader: PROD

2025-09-04 04:58:35,778 DEBUG [io.quarkus.bootstrap.classloading.QuarkusClassLoader] (main) Adding elements io.quarkus.bootstrap.classloading.PathTreeClassPathElement[com.fasterxml.jackson.core:jackson-databind / runtime=true resources=null] to QuarkusClassLoader Augmentation Class Loader: PROD

2025-09-04 04:58:35,779 DEBUG [io.quarkus.bootstrap.classloading.QuarkusClassLoader] (main) Adding elements io.quarkus.bootstrap.classloading.PathTreeClassPathElement[com.fasterxml.jackson.datatype:jackson-datatype-jsr310 / runtime=true resources=null] to QuarkusClassLoader Augmentation Class Loader: PROD

2025-09-04 04:58:35,779 DEBUG [io.quarkus.bootstrap.classloading.QuarkusClassLoader] (main) Adding elements io.quarkus.bootstrap.classloading.PathTreeClassPathElement[com.fasterxml.jackson.datatype:jackson-datatype-jdk8 / runtime=true resources=null] to QuarkusClassLoader Augmentation Class Loader: PROD

2025-09-04 04:58:35,779 DEBUG [io.quarkus.bootstrap.classloading.QuarkusClassLoader] (main) Adding elements io.quarkus.bootstrap.classloading.PathTreeClassPathElement[com.fasterxml.jackson.module:jackson-module-parameter-names / runtime=true resources=null] to QuarkusClassLoader Augmentation Class Loader: PROD

2025-09-04 04:58:35,782 DEBUG [io.quarkus.bootstrap.classloading.QuarkusClassLoader] (main) Adding elements io.quarkus.bootstrap.classloading.PathTreeClassPathElement[jakarta.enterprise:jakarta.enterprise.cdi-api / runtime=true resources=null] to QuarkusClassLoader Augmentation Class Loader: PROD

2025-09-04 04:58:35,782 DEBUG [io.quarkus.bootstrap.classloading.QuarkusClassLoader] (main) Adding elements io.quarkus.bootstrap.classloading.PathTreeClassPathElement[jakarta.enterprise:jakarta.enterprise.lang-model / runtime=true resources=null] to QuarkusClassLoader Augmentation Class Loader: PROD

2025-09-04 04:58:35,782 DEBUG [io.quarkus.bootstrap.classloading.QuarkusClassLoader] (main) Adding elements io.quarkus.bootstrap.classloading.PathTreeClassPathElement[jakarta.el:jakarta.el-api / runtime=true resources=null] to QuarkusClassLoader Augmentation Class Loader: PROD

2025-09-04 04:58:35,783 DEBUG [io.quarkus.bootstrap.classloading.QuarkusClassLoader] (main) Adding elements io.quarkus.bootstrap.classloading.PathTreeClassPathElement[jakarta.interceptor:jakarta.interceptor-api / runtime=true resources=null] to QuarkusClassLoader Augmentation Class Loader: PROD

2025-09-04 04:58:35,783 DEBUG [io.quarkus.bootstrap.classloading.QuarkusClassLoader] (main) Adding elements io.quarkus.bootstrap.classloading.PathTreeClassPathElement[io.quarkus:quarkus-resteasy / runtime=true resources=null] to QuarkusClassLoader Augmentation Class Loader: PROD

2025-09-04 04:58:35,783 DEBUG [io.quarkus.bootstrap.classloading.QuarkusClassLoader] (main) Adding elements io.quarkus.bootstrap.classloading.PathTreeClassPathElement[io.quarkus:quarkus-resteasy-server-common / runtime=true resources=null] to QuarkusClassLoader Augmentation Class Loader: PROD

2025-09-04 04:58:35,784 DEBUG [io.quarkus.bootstrap.classloading.QuarkusClassLoader] (main) Adding elements io.quarkus.bootstrap.classloading.PathTreeClassPathElement[io.quarkus:quarkus-resteasy-common / runtime=true resources=null] to QuarkusClassLoader Augmentation Class Loader: PROD

2025-09-04 04:58:35,784 DEBUG [io.quarkus.bootstrap.classloading.QuarkusClassLoader] (main) Adding elements io.quarkus.bootstrap.classloading.PathTreeClassPathElement[org.jboss.resteasy:resteasy-cdi / runtime=true resources=null] to QuarkusClassLoader Augmentation Class Loader: PROD

2025-09-04 04:58:35,784 DEBUG [io.quarkus.bootstrap.classloading.QuarkusClassLoader] (main) Adding elements io.quarkus.bootstrap.classloading.PathTreeClassPathElement[org.jboss.weld:weld-api / runtime=true resources=null] to QuarkusClassLoader Augmentation Class Loader: PROD

2025-09-04 04:58:35,785 DEBUG [io.quarkus.bootstrap.classloading.QuarkusClassLoader] (main) Adding elements io.quarkus.bootstrap.classloading.PathTreeClassPathElement[org.jboss.resteasy.microprofile:microprofile-config / runtime=true resources=null] to QuarkusClassLoader Augmentation Class Loader: PROD

2025-09-04 04:58:35,792 DEBUG [io.quarkus.bootstrap.classloading.QuarkusClassLoader] (main) Adding elements io.quarkus.bootstrap.classloading.PathTreeClassPathElement[jakarta.servlet:jakarta.servlet-api / runtime=true resources=null] to QuarkusClassLoader Augmentation Class Loader: PROD

2025-09-04 04:58:35,793 DEBUG [io.quarkus.bootstrap.classloading.QuarkusClassLoader] (main) Adding elements io.quarkus.bootstrap.classloading.PathTreeClassPathElement[io.quarkus:quarkus-resteasy-jackson / runtime=true resources=null] to QuarkusClassLoader Augmentation Class Loader: PROD

2025-09-04 04:58:35,793 DEBUG [io.quarkus.bootstrap.classloading.QuarkusClassLoader] (main) Adding elements io.quarkus.bootstrap.classloading.PathTreeClassPathElement[org.jboss.resteasy:resteasy-jackson2-provider / runtime=true resources=null] to QuarkusClassLoader Augmentation Class Loader: PROD

2025-09-04 04:58:35,794 DEBUG [io.quarkus.bootstrap.classloading.QuarkusClassLoader] (main) Adding elements io.quarkus.bootstrap.classloading.PathTreeClassPathElement[com.fasterxml.jackson.core:jackson-core / runtime=true resources=null] to QuarkusClassLoader Augmentation Class Loader: PROD

2025-09-04 04:58:35,794 DEBUG [io.quarkus.bootstrap.classloading.QuarkusClassLoader] (main) Adding elements io.quarkus.bootstrap.classloading.PathTreeClassPathElement[com.fasterxml.jackson.core:jackson-annotations / runtime=true resources=null] to QuarkusClassLoader Augmentation Class Loader: PROD

2025-09-04 04:58:35,794 DEBUG [io.quarkus.bootstrap.classloading.QuarkusClassLoader] (main) Adding elements io.quarkus.bootstrap.classloading.PathTreeClassPathElement[com.fasterxml.jackson.jakarta.rs:jackson-jakarta-rs-base / runtime=true resources=null] to QuarkusClassLoader Augmentation Class Loader: PROD

2025-09-04 04:58:35,794 DEBUG [io.quarkus.bootstrap.classloading.QuarkusClassLoader] (main) Adding elements io.quarkus.bootstrap.classloading.PathTreeClassPathElement[com.fasterxml.jackson.jakarta.rs:jackson-jakarta-rs-json-provider / runtime=true resources=null] to QuarkusClassLoader Augmentation Class Loader: PROD

2025-09-04 04:58:35,798 DEBUG [io.quarkus.bootstrap.classloading.QuarkusClassLoader] (main) Adding elements io.quarkus.bootstrap.classloading.PathTreeClassPathElement[com.fasterxml.jackson.module:jackson-module-jakarta-xmlbind-annotations / runtime=true resources=null] to QuarkusClassLoader Augmentation Class Loader: PROD

2025-09-04 04:58:35,799 DEBUG [io.quarkus.bootstrap.classloading.QuarkusClassLoader] (main) Adding elements io.quarkus.bootstrap.classloading.PathTreeClassPathElement[com.github.java-json-tools:json-patch / runtime=true resources=null] to QuarkusClassLoader Augmentation Class Loader: PROD

2025-09-04 04:58:35,799 DEBUG [io.quarkus.bootstrap.classloading.QuarkusClassLoader] (main) Adding elements io.quarkus.bootstrap.classloading.PathTreeClassPathElement[com.github.java-json-tools:msg-simple / runtime=true resources=null] to QuarkusClassLoader Augmentation Class Loader: PROD

2025-09-04 04:58:35,799 DEBUG [io.quarkus.bootstrap.classloading.QuarkusClassLoader] (main) Adding elements io.quarkus.bootstrap.classloading.PathTreeClassPathElement[com.github.java-json-tools:btf / runtime=true resources=null] to QuarkusClassLoader Augmentation Class Loader: PROD

2025-09-04 04:58:35,800 DEBUG [io.quarkus.bootstrap.classloading.QuarkusClassLoader] (main) Adding elements io.quarkus.bootstrap.classloading.PathTreeClassPathElement[com.github.java-json-tools:jackson-coreutils / runtime=true resources=null] to QuarkusClassLoader Augmentation Class Loader: PROD

2025-09-04 04:58:35,801 DEBUG [io.quarkus.bootstrap.classloading.QuarkusClassLoader] (main) Adding elements io.quarkus.bootstrap.classloading.PathTreeClassPathElement[io.quarkus:quarkus-hibernate-orm / runtime=true resources=null] to QuarkusClassLoader Augmentation Class Loader: PROD

2025-09-04 04:58:35,803 DEBUG [io.quarkus.bootstrap.classloading.QuarkusClassLoader] (main) Adding elements io.quarkus.bootstrap.classloading.PathTreeClassPathElement[io.quarkus:quarkus-narayana-jta / runtime=true resources=null] to QuarkusClassLoader Augmentation Class Loader: PROD

2025-09-04 04:58:35,803 DEBUG [io.quarkus.bootstrap.classloading.QuarkusClassLoader] (main) Adding elements io.quarkus.bootstrap.classloading.PathTreeClassPathElement[io.quarkus:quarkus-transaction-annotations / runtime=true resources=null] to QuarkusClassLoader Augmentation Class Loader: PROD

2025-09-04 04:58:35,804 DEBUG [io.quarkus.bootstrap.classloading.QuarkusClassLoader] (main) Adding elements io.quarkus.bootstrap.classloading.PathTreeClassPathElement[io.smallrye:smallrye-context-propagation-jta / runtime=true resources=null] to QuarkusClassLoader Augmentation Class Loader: PROD

2025-09-04 04:58:35,804 DEBUG [io.quarkus.bootstrap.classloading.QuarkusClassLoader] (main) Adding elements io.quarkus.bootstrap.classloading.PathTreeClassPathElement[io.smallrye.reactive:smallrye-reactive-converter-api / runtime=true resources=null] to QuarkusClassLoader Augmentation Class Loader: PROD

2025-09-04 04:58:35,804 DEBUG [io.quarkus.bootstrap.classloading.QuarkusClassLoader] (main) Adding elements io.quarkus.bootstrap.classloading.PathTreeClassPathElement[io.smallrye.reactive:smallrye-reactive-converter-mutiny / runtime=true resources=null] to QuarkusClassLoader Augmentation Class Loader: PROD

2025-09-04 04:58:35,805 DEBUG [io.quarkus.bootstrap.classloading.QuarkusClassLoader] (main) Adding elements io.quarkus.bootstrap.classloading.PathTreeClassPathElement[io.smallrye.reactive:mutiny-zero-flow-adapters / runtime=true resources=null] to QuarkusClassLoader Augmentation Class Loader: PROD

2025-09-04 04:58:35,812 DEBUG [io.quarkus.bootstrap.classloading.QuarkusClassLoader] (main) Adding elements io.quarkus.bootstrap.classloading.PathTreeClassPathElement[org.jboss.narayana.jta:narayana-jta / runtime=true resources=null] to QuarkusClassLoader Augmentation Class Loader: PROD

2025-09-04 04:58:35,812 DEBUG [io.quarkus.bootstrap.classloading.QuarkusClassLoader] (main) Adding elements io.quarkus.bootstrap.classloading.PathTreeClassPathElement[jakarta.resource:jakarta.resource-api / runtime=true resources=null] to QuarkusClassLoader Augmentation Class Loader: PROD

2025-09-04 04:58:35,832 DEBUG [io.quarkus.bootstrap.classloading.QuarkusClassLoader] (main) Adding elements io.quarkus.bootstrap.classloading.PathTreeClassPathElement[org.jboss.invocation:jboss-invocation / runtime=true resources=null] to QuarkusClassLoader Augmentation Class Loader: PROD

2025-09-04 04:58:35,833 DEBUG [io.quarkus.bootstrap.classloading.QuarkusClassLoader] (main) Adding elements io.quarkus.bootstrap.classloading.PathTreeClassPathElement[jakarta.ejb:jakarta.ejb-api / runtime=true resources=null] to QuarkusClassLoader Augmentation Class Loader: PROD

2025-09-04 04:58:35,833 DEBUG [io.quarkus.bootstrap.classloading.QuarkusClassLoader] (main) Adding elements io.quarkus.bootstrap.classloading.PathTreeClassPathElement[org.eclipse.microprofile.reactive-streams-operators:microprofile-reactive-streams-operators-api / runtime=true resources=null] to QuarkusClassLoader Augmentation Class Loader: PROD

2025-09-04 04:58:35,833 DEBUG [io.quarkus.bootstrap.classloading.QuarkusClassLoader] (main) Adding elements io.quarkus.bootstrap.classloading.PathTreeClassPathElement[org.jboss.narayana.jts:narayana-jts-integration / runtime=true resources=null] to QuarkusClassLoader Augmentation Class Loader: PROD

2025-09-04 04:58:35,864 DEBUG [io.quarkus.bootstrap.classloading.QuarkusClassLoader] (main) Adding elements io.quarkus.bootstrap.classloading.PathTreeClassPathElement[org.hibernate.orm:hibernate-core / runtime=true resources=null] to QuarkusClassLoader Augmentation Class Loader: PROD

2025-09-04 04:58:35,865 DEBUG [io.quarkus.bootstrap.classloading.QuarkusClassLoader] (main) Adding elements io.quarkus.bootstrap.classloading.PathTreeClassPathElement[com.fasterxml:classmate / runtime=true resources=null] to QuarkusClassLoader Augmentation Class Loader: PROD

2025-09-04 04:58:35,885 DEBUG [io.quarkus.bootstrap.classloading.QuarkusClassLoader] (main) Adding parent first element io.quarkus.bootstrap.classloading.PathTreeClassPathElement[net.bytebuddy:byte-buddy / runtime=true resources=null] to QuarkusClassLoader Augmentation Class Loader: PROD

2025-09-04 04:58:35,885 DEBUG [io.quarkus.bootstrap.classloading.QuarkusClassLoader] (main) Adding elements io.quarkus.bootstrap.classloading.PathTreeClassPathElement[net.bytebuddy:byte-buddy / runtime=true resources=null] to QuarkusClassLoader Augmentation Class Loader: PROD

